-0.8298555, 0.3642086, -0.42199782
-0.6284397, -0.3154481, 0.24600165
-0.12108953, -0.6691416, 0.35693294
-0.5350153, -0.83510494, -0.0
-0.37213844, -0.25994056, 0.8489174
0.9010998, -0.41204712, -0.0
-0.1857858, -0.98080456, -0.0
-0.27700332, 0.0033073127, 0.65995425
7.4783294E-4, -0.023345008, -0.022695407
-0.12761594, 0.19129542, 0.95827866
0.42226583, -0.20354494, 0.81966877
0.016848266, 0.95947623, 0.28118962
0.052166704, -0.22279632, -0.38183743
0.9611532, 0.19725977, -0.19057326
0.61525315, -0.6592753, -0.0077867163
-0.0996442, 0.17380211, 0.97193056
0.30555725, -0.19312105, 0.8909679
0.40636626, -0.8755506, 0.0012597921
-0.10699935, 0.041685555, 0.99292845
-0.8189615, -0.29123104, -0.35592973
0.53384036, 0.8355541, 0.0
0.054443277, 0.038051385, 0.12181753
-0.02917733, -0.7458915, 0.54555184
-0.5010275, -0.64135474, 0.57449317
-0.6553801, 0.5236011, 0.5440519
0.97416973, 0.18073332, 0.002477888
-0.8702474, 0.3517594, -0.0
0.16691338, -0.49536446, 0.8054668
0.92246413, 0.37767974, -0.0
-0.10880783, -0.20764914, -0.90939474
-0.46552706, -0.59165025, -0.0
-0.80254215, 0.5164163, -0.0
0.2743725, 0.8918617, 0.0
0.6394853, -0.6563748, -0.0
0.761808, 0.15760322, 0.056875244
0.10121769, -0.9892402, 0.009652291
-0.22968009, -0.27027282, 0.1574195
-0.9393164, -0.32257518, -0.0
-0.32585305, -0.8661511, 0.26012033
0.7319321, 0.6788759, -0.0
-0.6619327, -0.7493643, -0.0
0.69764596, -0.26554418, -0.0
0.41097102, -0.419255, -0.0
0.16990641, 0.3994526, -0.8248253
-0.943337, -0.0058003217, 0.18615131
-0.24726681, -0.13920528, 0.9070715
0.0032213982, -0.9304903, 0.35519814
-0.91862255, -0.048880696, 0.021997927
-0.6079866, -0.79152715, -0.0
-0.06043318, -0.26835006, -0.7398306
0.48727775, 0.043370634, 0.61718774
-0.4656194, 0.65596277, 0.5173846
-0.33906808, -0.867863, -0.0
0.82207507, -0.4158804, -0.0
0.1632159, -0.81928897, 0.530736
0.72033995, 0.5965644, 0.0
-0.17973956, -0.66641605, 0.65003824
-0.028840784, 0.12623978, 0.9476625
3.418289E-4, 0.48022047, -0.8009747
-0.42226344, 0.52364355, 0.7359207
-0.43539307, 0.5710048, 0.69597876
-0.551866, 0.45723382, 0.64901316
0.5243825, -0.75289214, -0.08829732
-0.11616267, -0.02933845, 0.90461814
0.78214836, -0.08955019, -0.0
0.9816022, 0.15522856, -0.0
0.07821205, -0.18252625, 0.9791492
0.37882465, 0.13670394, 0.91301394
-0.9774291, 0.21098767, -0.0
-0.2953267, 0.4826465, 0.8165448
0.5841216, 0.16290483, 0.78985655
-0.76183254, 0.6243149, -0.13308921
-0.29017743, 0.4311949, 0.48920232
0.21368603, -0.25838327, -0.8605045
0.031340715, 0.0798068, 0.86949587
-0.7658494, -0.63520145, 0.009533357
0.28724897, -0.8275119, -0.4103397
0.52400607, 0.38378975, -0.09079793
0.13947597, 0.24513626, -0.9061244
-0.03335408, -0.45703295, -0.8658779
-0.4009235, -0.5652918, 0.7152479
0.43474188, -0.5959686, -0.0
-0.5737572, 0.5645696, -0.59188855
0.44188622, 0.625627, 0.5629385
-0.023735799, -0.56613785, 0.81887627
-0.039822534, 0.15973848, -0.09520383
-0.08593753, -0.0753102, 0.39828423
-0.822448, -0.1497103, -0.0
-0.63669944, 0.0915805, 0.7626523
0.06295456, -0.78410417, 0.5337524
-0.42507023, -0.34416252, 0.81138456
-0.09013963, -0.1827738, 0.6122826
-0.8887565, -0.45818564, -0.0
0.5358153, 0.78130215, 0.020803656
-0.25576875, 0.25839698, 0.9314586
0.115414366, 0.02298405, 0.9853467
0.013192283, -0.8887497, 0.45784533
0.7859734, -0.25373852, -0.0
0.4097757, -0.88666695, -0.0
-0.023934655, -0.08811711, 0.36569232
-0.89513445, -0.2201359, 0.27575994
-0.07422612, -0.11492911, 0.48819798
0.8460003, 0.41650727, -0.24453071
0.5955401, 0.20394956, 0.77692926
-0.8791909, -0.43936396, -0.0
0.89555645, 0.44488427, 0.0
-0.049136307, -0.041834977, 0.96417433
0.42232427, 0.12349517, -0.66552794
0.7512448, 0.6453308, -0.1243101
-0.45927006, -0.2112164, 0.17648599
-0.5635263, 0.20843199, 0.7847434
-0.123704694, 0.30999973, -0.64838696
0.8380833, 0.028332073, -0.34983468
0.39540273, 0.9151539, -0.013808327
0.32907116, 0.237665, -0.89963037
0.47247538, 0.8794697, 0.03792623
0.5916886, 0.8018051, 0.0
0.08604812, -0.73012704, 0.62566715
0.057482943, 0.09314825, 0.792889
0.8067398, -0.47538114, -0.0
-0.26022843, -0.20111212, 0.8514483
0.68590796, -0.28118595, -0.0
-0.37726417, -0.2377458, 0.66212237
-0.07309857, -0.010128636, 0.07701382
0.16206494, 0.73293114, -0.49309596
-0.47962445, -0.2760023, 0.5626345
-0.13188444, 0.6682105, 0.730149
0.36962083, 0.8067441, -0.45401117
0.8627998, -0.42324826, -0.020614982
0.5763288, 0.8113471, 0.013640119
0.14546257, -0.3813614, -0.0
-0.32686582, -0.7003867, -0.6245559
0.29044378, -0.56826055, 0.7538128
0.3518014, 0.15774727, 0.6107001
-0.08481163, -0.3973843, -0.0
0.4577305, 0.24628155, -0.0
0.21733963, 0.55930704, 0.54630446
0.7237104, -0.016644232, 0.29541296
-0.05369597, 0.14000547, 0.9768739
-0.34308067, 0.18128774, 0.84152555
-0.029095877, -0.99459195, -1.037014E-4
-0.5335385, -0.31157944, 0.628858
-0.24916174, 0.354476, -0.8803401
-0.8883327, 0.44236863, -0.0
-0.4873154, 0.060335845, 0.3517387
0.89129496, -0.24027684, 0.38451952
-0.008232156, -0.6054817, 0.79578656
-0.6090727, -0.46648154, -0.0
-0.22693434, 0.38614672, 0.73737425
0.40815496, -0.1810394, 0.8759581
-0.12626901, -0.3630413, -0.9228424
-0.37123027, 0.50497496, 0.7332626
-0.018364884, -0.78586847, 0.6163821
-0.026956778, -0.73486483, 0.5581271
0.34992483, 0.44357032, -0.7956847
0.9781067, -0.10513906, -0.0
0.020874914, -0.8046663, 0.5192237
0.14999874, 0.0066218674, 0.98706096
-0.21090502, -0.7963617, 0.4964343
0.95021695, 0.046434212, 0.0
0.48309126, -0.046510383, 0.8585378
-0.7147664, -0.63719976, -0.0
0.7536275, -0.6522431, -0.0
0.07483733, 0.23288323, 0.11283611
-0.34412754, 0.01345735, 0.9008608
0.4865703, 0.73585117, 0.30703297
0.47117466, -0.5668156, 0.6539016
0.49753243, 0.30764738, -0.81056416
0.50921434, 0.8559289, -0.0
0.03937171, -0.92272353, 0.3756486
-0.019943766, -0.829543, 0.06079439
0.7354673, -0.17031914, 0.5533359
0.121361196, 0.96765053, -0.0
-0.8392428, -0.51495427, -0.0
-0.29288352, -0.40511745, 0.6801142
0.092799835, -0.29386243, 0.9420038
-0.37680748, 0.1321514, -0.15875882
0.4050628, -0.0570198, 0.80726945
-0.86359304, -0.24758287, -0.0
-0.18475032, 0.5676035, -0.33726573
0.2924508, 0.1228164, -0.9165665
0.2999774, -0.1671892, 0.88766414
-0.18751396, -0.0447695, 0.69723463
0.47822863, -0.3644998, 0.79884136
0.77664745, -0.6149194, -0.0
-0.22175401, 0.139136, 0.7432994
-0.6682375, -0.7379961, -0.0
0.33684692, -0.61820287, 0.6944994
-0.91433305, -0.1896849, -0.35244456
-0.9756072, -0.07098807, -0.0
0.06839676, -0.033418715, -0.16640446
0.46707094, 0.6712015, -0.0
0.07712548, -0.029246058, 0.99550533
0.30382985, -0.9101753, -0.016001403
0.064439505, 0.053694278, -0.95688283
0.17165285, -0.08863297, 0.95034695
0.47293365, 0.017650977, 0.11870335
0.017824177, -0.57381076, 0.8102576
-0.5176706, -0.6504254, 0.5108337
0.5698063, -0.5707042, 0.59053266
0.88797635, 0.45137393, -0.008066874
0.32807714, -0.19719513, 0.8710822
0.9405301, -0.27228725, -0.0
-0.71655893, -0.11692861, 0.09036471
-0.96194834, -0.24387692, -0.0
0.005601302, -0.03447918, 0.4050536
-0.5746817, -0.8183515, -0.0
0.0074012633, -0.91670346, 0.39949262
0.53330284, 0.68676734, -0.0
-0.121985674, 0.27777165, 0.9442861
0.690993, 0.15183699, 0.6253497
0.32269, 0.58732414, -0.18184352
-0.28086108, -0.042000152, -0.9425678
-0.118377276, -0.33669463, -0.31660455
-0.9740326, -0.06880479, -0.1304381
0.32184872, 0.6979097, 0.22008699
0.86733466, 0.49555716, -0.013333337
-0.45424992, -0.5794239, 0.6672091
0.21383174, 0.59044486, -0.5537862
0.5034077, 0.8546279, 0.013410294
0.007471904, 0.2996054, 0.6393568
0.6544411, -0.72316724, -0.0
0.075662896, -0.04722441, -0.9710952
0.01612164, 0.033334956, 0.35579377
-0.70068854, 0.26631746, 0.5562705
0.967812, -0.022197962, -0.0
-0.715288, 0.56176955, 0.22994731
-0.3917571, 0.17746878, 0.89852357
0.59749895, -0.0025409907, -0.80180484
-0.12671596, -0.6132855, -0.7541307
0.17378272, 0.0648941, 0.9655296
0.725477, -0.5171876, -0.0
0.81722486, 0.55405766, 0.0
0.48630312, 0.87064916, 0.03170964
0.29587144, -0.2599321, -0.0
-0.21006508, 0.23858893, 0.92067814
0.020754613, -0.8158072, 0.5230126
0.9554228, -0.09249799, 0.2781167
0.03599006, -0.112599164, -0.99133474
-0.40949032, 0.20222107, 0.059508603
-0.23848027, 0.71501267, 0.6570048
0.0279149, 0.12982066, -0.97492373
0.008065284, -0.9355344, 0.27191123
0.7507174, 0.25247064, 0.60008574
0.028255299, 0.38039672, -0.74229133
0.053573746, 0.09503438, 0.080871254
0.33807084, -0.029623501, -0.5151023
-0.50105846, -0.09745857, 0.5899357
-0.4520373, -0.06930673, 0.4763763
-0.9905981, -0.13422585, 0.02361691
-0.267951, 0.43330798, 0.85818154
0.83666277, -0.24229082, -0.43328914
-0.36045104, -0.46796983, 0.59437275
0.82239234, 0.5688709, 0.0
-0.5108177, 0.5700457, -0.6420671
0.88121194, 0.4727127, 0.0
0.37414536, -0.3602025, -0.0
-0.47097617, 0.109306574, 0.74572086
-0.03659016, -0.013452031, -0.42262825
-0.9510799, -0.30738747, -0.0
0.07887239, 0.10210119, -0.61905175
-0.9967375, -0.051048614, 0.019983675
0.98613065, 0.15926592, -0.0
-0.66072404, 0.5377049, 0.5152642
-0.8067422, -0.25077215, -0.40718627
0.49754888, 0.7975211, -0.18791527
-0.9068889, 0.20680511, -0.0102929585
-0.16653514, -0.38967505, -0.6620179
-0.8711681, -0.48354405, -0.0
-0.027795903, -0.8367752, 0.54255897
0.24673638, -0.10565812, -0.78343046
0.40260115, 0.6147559, -0.6640792
-0.41037637, 0.03711139, 0.91055524
-0.36339766, 0.7674262, -0.0037718855
0.64680827, 0.44563738, -0.0
0.08418871, -0.005979069, 0.9889834
0.471268, -0.694322, -0.085337505
0.7489189, -0.26097125, -0.0
0.07171589, -0.01321185, 0.8158459
-0.47804728, 0.67665726, 0.5578377
